7772,,,,,,,,,,,,,,
7773,39.1,43.99,,,,,,,,,,,,
7774,,,,,,,,,,,,,,
7775,,,,,,,,,,,,,,
7776,,,,,,,,,,,,,,
7777,,,,,,,,,,,,,,
7778,,,,,,,,,,,,,,
7779,8.82,26,,,,,,,,,,,,
7780,,,,,,,,,,,,,,
7781,38.5,,,,,,,,,,,,,
7782,,,,,,,,,,,,,,
7783,,,,,,,,,,,,,,
7784,,,,,,,,,,,,,,
7785,,,,,,,,,,,,,,
7786,,,,,,,,,,,,,,
7787,,,,,,,,,,,,,,
7788,,,,,,,,,,,,,,
7789,,,,,,,,,,,,,,
7790,,,,,,,,,,,,,,
7791,,,,,,,,,,,,,,
7792,0.57,0.55,1.15,2.4,,,,,,,,,,
7793,0.53,,,,,,,,,,,,,
7794,0.51,0.72,0.48,0.5670844718,,,,,,,,,,
7795,0.57,0.95,1.95,2.504258416,3.3,3.9,,,,,,,,
7796,,,,,,,,,,,,,,
7797,0.41,,,,,,,,,,,,,
7798,0.41,,,,,,,,,,,,,
7799,,,,,,,,,,,,,,
7800,,,,,,,,,,,,,,
7801,2.75,2,2.45,17,59.5,,,,,,,,,
7802,0.88,,,,,,,,,,,,,
7803,0.48,4.5,18.5,22,38.45,,,,,,,,,
7804,0.4,0.49,,,,,,,,,,,,
7805,,,,,,,,,,,,,,
7806,,,,,,,,,,,,,,
7807,4.2,5.9,6,,,,,,,,,,,
7808,1.44,1.88,1.15,56,,,,,,,,,,
7809,0.51,0.55,10,48,,,,,,,,,,
7810,,,,,,,,,,,,,,
7811,0.49,,,,,,,,,,,,,
7812,0.525,,,,,,,,,,,,,
7813,0.25,0.65,1.5,3.5,,,,,,,,,,
7814,0.75,,,,,,,,,,,,,
7815,0.25,0.35,0.39,1.5,2.8,3.144,,,,,,,,
7816,0.44,0.57,0.62,6.5,32.58,41.99,,,,,,,,
7817,0.3,0.82,0.99,1.6,2.4,,,,,,,,,
7818,,,,,,,,,,,,,,
7819,,,,,,,,,,,,,,
7820,,,,,,,,,,,,,,
7821,,,,,,,,,,,,,,
7822,,,,,,,,,,,,,,
7823,0.39,1.35,1.6399,13.99,44,64,,,,,,,,
7824,,,,,,,,,,,,,,
7825,,,,,,,,,,,,,,
7826,,,,,,,,,,,,,,
7827,0.172,0.4999,7.05,8.794,,,,,,,,,,
7828,,,,,,,,,,,,,,
7829,,,,,,,,,,,,,,
7830,,,,,,,,,,,,,,
7831,,,,,,,,,,,,,,
7832,,,,,,,,,,,,,,
7833,,,,,,,,,,,,,,
7834,,,,,,,,,,,,,,
7835,,,,,,,,,,,,,,
7836,,,,,,,,,,,,,,
7837,,,,,,,,,,,,,,
7838,0.13125,0.798,,,,,,,,,,,,
7839,1.18,1.88,,,,,,,,,,,,
7840,1.774,1.9499,,,,,,,,,,,,
7841,0.43,0.3555,2.157,2.8777,3.7,,,,,,,,,
7842,0.46,0.4999,5.89,,,,,,,,,,,
7843,0.46,0.4,0.63,0.9867,,,,,,,,,,
7844,0.51,0.74,1.1,,,,,,,,,,,
7845,0.445,0.5199,0.35,1.85,1.98,4.999,36.66,,,,,,,
7846,0.46,0.71,0.61,1.25,1.92,,,,,,,,,
7847,0.514,0.7,25,,,,,,,,,,,
7848,0.44,0.48,0.95,0.95,1.4,,,,,,,,,
7849,0.525,0.545,,,,,,,,,,,,
7850,1.1,1.61,5.55,,,,,,,,,,,
7851,0.71,0.67,0.64,35.52,,,,,,,,,,
7852,0.514,0.9,,,,,,,,,,,,
7853,0.413,0.5999,5.53,6.291,,,,,,,,,,
7854,0.46,0.64,0.5,1.49,1.9,4.7,4.98,17.69,61.6,,,,,
7855,0.53,0.7,0.489,,,,,,,,,,,
7856,0.46,0.64,3.205,3.4453,0,0,,,,,,,,
7857,0.44,0.5,0.456,,,,,,,,,,,
7858,0.442,0.6999,,,,,,,,,,,,
7859,3.5,,,,,,,,,,,,,
7860,,,,,,,,,,,,,,
7861,0.5,1.450185008,,,,,,,,,,,,
7862,0.35,14.98,,,,,,,,,,,,
7863,2,17.2725,,,,,,,,,,,,
7864,0.3,,,,,,,,,,,,,
7865,0.3,0.38,1.25,1.62,,,,,,,,,,
7866,,,,,,,,,,,,,,
7867,0.25,0.33,13.37,36,47,,,,,,,,,
7868,0.25,,,,,,,,,,,,,
7869,5,,,,,,,,,,,,,
7870,,,,,,,,,,,,,,
7871,28,40,,,,,,,,,,,,
7872,1.3,8.8,48,,,,,,,,,,,
7873,0.75,0.93,0.6969,42,50,,,,,,,,,
7874,0.666,,,,,,,,,,,,,
7875,0.5,0.325,,,,,,,,,,,,
7876,1.5,15,,,,,,,,,,,,
7877,3,5,50,,,,,,,,,,,
7878,1,,,,,,,,,,,,,
7879,0.75,,,,,,,,,,,,,
7880,1.027,,,,,,,,,,,,,
7881,0.235,0.279,,,,,,,,,,,,
7882,0.35,1.4999,4.266262253,32,,,,,,,,,,
7883,0.38,0.3998,5,4.44,5.138550151,9.87,30,45,,,,,,
7884,0.186,0.5555,,,,,,,,,,,,
7885,0.2,0.4,15,,,,,,,,,,,
7886,0.2,,,,,,,,,,,,,
7887,0.6,,,,,,,,,,,,,
7888,2.48,1.9,24.897,39.8,,,,,,,,,,
7889,1.489,,,,,,,,,,,,,
7890,5.4,19,27.5,40,40.5,40.5,44,31,,,,,,
7891,,,,,,,,,,,,,,
7892,0.26,,,,,,,,,,,,,
7893,0.37,,,,,,,,,,,,,
7894,,,,,,,,,,,,,,
7895,7.2,,,,,,,,,,,,,
7896,2.2,7.9,,,,,,,,,,,,
7897,6.2,30,57.895,,,,,,,,,,,
7898,0.08,0.13,0.75,0.875,0.975,38.918,39.2,70,,,,,,
7899,0.15,0.35,0.33,1.99,2.99,3.45,6.5,9.3,17.99,34,,,,
7900,0.2,1.5,2.181609649,2.3,2.7,3.99,9,,,,,,,
7901,0.37,2.5,,,,,,,,,,,,
7902,,,,,,,,,,,,,,
7903,1,2.7,,,,,,,,,,,,
7904,3.69,4.85,6.8,18,,,,,,,,,,
7905,0.59,2,16.25,27,,,,,,,,,,
7906,5,,,,,,,,,,,,,
7907,0.95,0.7,1.3,4.75,58,42,,,,,,,,
7908,0.52,0.33,,,,,,,,,,,,
7909,4.2069,,,,,,,,,,,,,
7910,2.1,2.3027,10,16.998,46,60,,,,,,,,
7911,0.48,0.64,,,,,,,,,,,,
7912,,,,,,,,,,,,,,
7913,,,,,,,,,,,,,,
7914,0.64,0.79,16,39.68,,,,,,,,,,
7915,,,,,,,,,,,,,,
7916,0.47,,,,,,,,,,,,,
7917,0.777,,,,,,,,,,,,,
7918,,,,,,,,,,,,,,
7919,0.58,4.2,6.5,16.5,49,37.99,,,,,,,,
7920,5,,,,,,,,,,,,,
7921,,,,,,,,,,,,,,
7922,,,,,,,,,,,,,,
7923,0.53,,,,,,,,,,,,,
7924,,,,,,,,,,,,,,
7925,0.62,,,,,,,,,,,,,
7926,,,,,,,,,,,,,,
7927,0.49,38.25,,,,,,,,,,,,
7928,0.52,3.105,3.2988,3.7727,,,,,,,,,,
7929,,,,,,,,,,,,,,
7930,0.52,,,,,,,,,,,,,
7931,,,,,,,,,,,,,,
7932,,,,,,,,,,,,,,
7933,0.45,3,4.29,50,49.9,,,,,,,,,
7934,0.55,5,49,,,,,,,,,,,
7935,0.52,1.25,38.5,,,,,,,,,,,
7936,0.49,,,,,,,,,,,,,
7937,0.65,0.8,,,,,,,,,,,,
7938,,,,,,,,,,,,,,
7939,,,,,,,,,,,,,,
7940,,,,,,,,,,,,,,
7941,,,,,,,,,,,,,,
7942,0.15,34.98,,,,,,,,,,,,
7943,0.77,1.65,2.45,3.7,,,,,,,,,,
7944,0.64,7.8,16.93,17,46,,,,,,,,,
7945,0.88,,,,,,,,,,,,,
7946,0.377,,,,,,,,,,,,,
7947,0.58,0.6,2.4,2.5,4.5,23,,,,,,,,
7948,5.3,,,,,,,,,,,,,
7949,1.21,4.25,,,,,,,,,,,,
7950,0.18,0.3,2.79,3.298,11.02,13.5375,,,,,,,,
7951,0.48,,,,,,,,,,,,,
7952,0.47,,,,,,,,,,,,,
7953,0.49,64,,,,,,,,,,,,
7954,0.44,15.95,,,,,,,,,,,,
7955,0.77,3.5,,,,,,,,,,,,
7956,0.3,,,,,,,,,,,,,
7957,0.3,0.42,4.69,7.5,15.8995,34,,,,,,,,
7958,0.3,0.45,0.6999,,,,,,,,,,,
7959,0.595,4.99,4.48,6.27,7.12,8.35,28.14,32.888,41.3,,,,,
7960,20,,,,,,,,,,,,,
7961,1.69,2.2,4.98,4.1,8.5,18,19.5,24,36.36,54,44,,,
7962,0.35,4,,,,,,,,,,,,
7963,0.325,,,,,,,,,,,,,
7964,1,,,,,,,,,,,,,
7965,0.33,0.79,0.9199,,,,,,,,,,,
7966,1.4,11.69,,,,,,,,,,,,
7967,0.37,0.33,1.45,,,,,,,,,,,
7968,3.2,,,,,,,,,,,,,
7969,0.4,1,1,,,,,,,,,,,
7970,,,,,,,,,,,,,,
7971,0.24,,,,,,,,,,,,,
7972,0.9839361116,4,,,,,,,,,,,,
7973,35,52,,,,,,,,,,,,
7974,,,,,,,,,,,,,,
7975,,,,,,,,,,,,,,
7976,,,,,,,,,,,,,,
7977,0.21,7,49.89,,,,,,,,,,,
7978,,,,,,,,,,,,,,
7979,10,,,,,,,,,,,,,
7980,2.8,41.9,52,,,,,,,,,,,
7981,1,3.9999,6,,,,,,,,,,,
7982,2.1,14,37.4,,,,,,,,,,,
7983,2,4.99,7.77,,,,,,,,,,,
7984,10,20,,,,,,,,,,,,
7985,25,,,,,,,,,,,,,
7986,0.82,1.9,15,19.8,40,,,,,,,,,
7987,2.5,3,,,,,,,,,,,,
7988,0.6,,,,,,,,,,,,,
7989,0.2,0.2999,,,,,,,,,,,,
7990,0.68,1.5,55,,,,,,,,,,,
7991,0.92,3,,,,,,,,,,,,
7992,0.21,14.79,,,,,,,,,,,,
7993,0.83,,,,,,,,,,,,,
7994,,,,,,,,,,,,,,
7995,0.4,0.47,0.325,,,,,,,,,,,
7996,0.5,4,6.9,7.99,,,,,,,,,,
7997,0.5,59,,,,,,,,,,,,
7998,0.3,1.7,,,,,,,,,,,,
7999,5,,,,,,,,,,,,,
8000,0.5,0.75,,,,,,,,,,,,
8001,0.3,20.83725,30,,,,,,,,,,,
8002,0.3,,,,,,,,,,,,,
8003,1,1.9999,6,,,,,,,,,,,
8004,0.3,0.6,0.88,5.551554294,36.9,,,,,,,,,
8005,1.28,,,,,,,,,,,,,
8006,0.25,49,,,,,,,,,,,,
8007,0.123,,,,,,,,,,,,,
8008,0.1299,2.75,2.65,,,,,,,,,,,
8009,,,,,,,,,,,,,,
8010,,,,,,,,,,,,,,
8011,0.62,1.5,,,,,,,,,,,,
8012,,,,,,,,,,,,,,
8013,,,,,,,,,,,,,,
8014,65,,,,,,,,,,,,,
8015,0.99,,,,,,,,,,,,,
8016,2.49,3.59,12,39,,,,,,,,,,
8017,0.49,,,,,,,,,,,,,
8018,1.2,,,,,,,,,,,,,
8019,,,,,,,,,,,,,,
8020,,,,,,,,,,,,,,
8021,0.35,2.067821806,,,,,,,,,,,,
8022,0.78,0.59,,,,,,,,,,,,
8023,49.99,,,,,,,,,,,,,
8024,2.99,,,,,,,,,,,,,
8025,0.55,1.45,1.879,4.25,,,,,,,,,,
8026,,,,,,,,,,,,,,
8027,1.8,,,,,,,,,,,,,
8028,0.54,0.35,,,,,,,,,,,,
8029,0.1845,0.3333,0.89,,,,,,,,,,,
8030,1.2,8,6,9.5,55,,,,,,,,,
8031,0.25,17.25,,,,,,,,,,,,
8032,0.25,0.44,0.44,7.259,,,,,,,,,,
8033,0.32,0.44,43,,,,,,,,,,,
8034,0.38,0.42,0.3777,,,,,,,,,,,
8035,0.55,2.8,3.75,,,,,,,,,,,
8036,1,,,,,,,,,,,,,
8037,0.61,1,,,,,,,,,,,,
8038,0.28,0.45,,,,,,,,,,,,
8039,0.29,,,,,,,,,,,,,
8040,0.28,,,,,,,,,,,,,
8041,0.44,0.7,5.1,,,,,,,,,,,
8042,0.375,5.75,11,25,,,,,,,,,,
8043,0.31,3.5,,,,,,,,,,,,
8044,20,,,,,,,,,,,,,
8045,0.28,0.499,0.5,,,,,,,,,,,
8046,0.285,,,,,,,,,,,,,
8047,0.3,,,,,,,,,,,,,
8048,0.36,1.7,,,,,,,,,,,,
8049,30.5,,,,,,,,,,,,,
8050,,,,,,,,,,,,,,
8051,,,,,,,,,,,,,,
8052,,,,,,,,,,,,,,
8053,0.15,0.28,0.45,,,,,,,,,,,
8054,0.15,0.3177354447,9.77,15.2,16,22,,,,,,,,
8055,0.4,0.3,0.3428766573,2.76,3.199,41.8,,,,,,,,
8056,3.8,3.75,5.5,54,,,,,,,,,,
8057,,,,,,,,,,,,,,
8058,0.68,7.5,10.25,,,,,,,,,,,
8059,0.49,0.57,,,,,,,,,,,,
8060,0.46,,,,,,,,,,,,,
8061,0.48,,,,,,,,,,,,,
8062,3.99,11.88,,,,,,,,,,,,
8063,1.5,7.955,34.92,39.888,,,,,,,,,,
8064,0.48,,,,,,,,,,,,,
8065,0.58,,,,,,,,,,,,,
8066,4.6,,,,,,,,,,,,,
8067,0.64,,,,,,,,,,,,,
8068,0.38,,,,,,,,,,,,,
8069,0.39,2.8,,,,,,,,,,,,
8070,0.48,2.14,,,,,,,,,,,,
8071,0.666,6.66,,,,,,,,,,,,
8072,0.46,,,,,,,,,,,,,
8073,0.48,,,,,,,,,,,,,
8074,3.8,6.3,6.99,13.1,16.15,,,,,,,,,
8075,0.58,,,,,,,,,,,,,
8076,21,,,,,,,,,,,,,
8077,0.46,,,,,,,,,,,,,
8078,0.4261837266,,,,,,,,,,,,,
8079,0.37,1.995,2.5,,,,,,,,,,,
8080,1.85,3.87,,,,,,,,,,,,
8081,0.69,2.5,3.59,6.2,,,,,,,,,,
8082,,,,,,,,,,,,,,
8083,,,,,,,,,,,,,,
8084,0.35,0.5,,,,,,,,,,,,
8085,0.25,0.17,0.25,13.167,14.99,55,,,,,,,,
8086,0.321,15.5,13.18,13.5,22.5,,,,,,,,,
8087,,,,,,,,,,,,,,
8088,0.29,,,,,,,,,,,,,
8089,0.75,11.11,17.2,,,,,,,,,,,
8090,0.55,,,,,,,,,,,,,
8091,3,7.5,48.5,,,,,,,,,,,
8092,0.89,2.45,,,,,,,,,,,,
8093,0.3,,,,,,,,,,,,,
8094,0.75,48,,,,,,,,,,,,
8095,0.27,41.91,,,,,,,,,,,,
8096,0.27,,,,,,,,,,,,,
8097,,,,,,,,,,,,,,
8098,1.11,,,,,,,,,,,,,
8099,18,35,43,55,60,,,,,,,,,
8100,0.43,3.1999,,,,,,,,,,,,
8101,0.84,7.5,,,,,,,,,,,,
8102,0.59,,,,,,,,,,,,,
8103,0.7,0.91,1.19,3,4.15,,,,,,,,,
8104,0.4,,,,,,,,,,,,,
8105,,,,,,,,,,,,,,
8106,,,,,,,,,,,,,,
8107,0.54,,,,,,,,,,,,,
8108,0.22,0.9,0.8,,,,,,,,,,,
8109,0.45,,,,,,,,,,,,,
8110,0.18,0.29,0.59,4.375,5.5,7,38.88,,,,,,,
8111,0.5,0.35,,,,,,,,,,,,
8112,0.25,,,,,,,,,,,,,
8113,0.12,0.99,5,7.6,,,,,,,,,,
8114,0.26,0.799,1.3999,2,3.05,4.5,5.8,52,,,,,,
8115,0.22,0.975,1.3,1.6,2,,,,,,,,,
8116,0.66,0.98,2.98,3,0,15,25,,,,,,,
8117,0.3,2.8,10.95,69,,,,,,,,,,
8118,0.35,,,,,,,,,,,,,
8119,0.2,,,,,,,,,,,,,
8120,8.9,,,,,,,,,,,,,
8121,0.9,1.2,3.09,3.99,,,,,,,,,,
8122,0.099,0.64,,,,,,,,,,,,
8123,0.1799,1,2.6,14,,,,,,,,,,
8124,0.25,,,,,,,,,,,,,
8125,1.25,1.427420814,1.33E-12,1.010224766,,,,,,,,,,
8126,0.1799,0.4,0.85,,,,,,,,,,,
8127,0.35,,,,,,,,,,,,,
8128,0.95,14.49,48,,,,,,,,,,,
8129,0.333,0.5,0.75,,,,,,,,,,,
8130,0.2,5.6,,,,,,,,,,,,
8131,2.51895,6,,,,,,,,,,,,
8132,1,1.5,,,,,,,,,,,,
8133,1.4,1.22,,,,,,,,,,,,
8134,,,,,,,,,,,,,,
8135,21,500.888,550,,,,,,,,,,,
8136,0.35,5.99,,,,,,,,,,,,
8137,0.51,0.54,0.99,2.4,48,66.5,,,,,,,,
8138,0.1799,41,,,,,,,,,,,,
8139,0.3998,0.570332657,0.7149,,,,,,,,,,,
8140,1.762484063,41.6,57,,,,,,,,,,,
8141,,,,,,,,,,,,,,
8142,,,,,,,,,,,,,,
8143,29.9,,,,,,,,,,,,,
8144,,,,,,,,,,,,,,
8145,,,,,,,,,,,,,,
8146,,,,,,,,,,,,,,
8147,49.9,,,,,,,,,,,,,
8148,9.9,13.8,39.9,38,36.85,,,,,,,,,
8149,,,,,,,,,,,,,,
8150,,,,,,,,,,,,,,
8151,,,,,,,,,,,,,,
8152,,,,,,,,,,,,,,
8153,0.33,0.45,,,,,,,,,,,,
8154,0.99,,,,,,,,,,,,,
8155,0.999,1.3,1.55,,,,,,,,,,,
8156,,,,,,,,,,,,,,
8157,3.499,13,11,30,,,,,,,,,,
8158,,,,,,,,,,,,,,
8159,,,,,,,,,,,,,,
8160,,,,,,,,,,,,,,
8161,,,,,,,,,,,,,,
8162,,,,,,,,,,,,,,
8163,0.39,,,,,,,,,,,,,
8164,0.48,2.5,4.09,13.5,,,,,,,,,,
8165,0.72,0.98,5.2,,,,,,,,,,,
8166,,,,,,,,,,,,,,
8167,,,,,,,,,,,,,,
8168,0.55,0.5,0.5,,,,,,,,,,,
8169,0.48,0.38,0.41,4.5,4.89,6.3,,,,,,,,
8170,0.55,5.35,,,,,,,,,,,,
8171,0.48,,,,,,,,,,,,,
8172,,,,,,,,,,,,,,
8173,,,,,,,,,,,,,,
8174,,,,,,,,,,,,,,
8175,,,,,,,,,,,,,,
8176,0.43,0.25,0.299,0.75,7.35,7.5557,,,,,,,,
8177,0.45,,,,,,,,,,,,,
8178,1.2,,,,,,,,,,,,,
8179,0.44,0.44,0,,,,,,,,,,,
8180,0.52,7,18.8,,,,,,,,,,,
8181,,,,,,,,,,,,,,
8182,,,,,,,,,,,,,,
8183,1.7,14,,,,,,,,,,,,
8184,0.12,0.2998,,,,,,,,,,,,
8185,1,85,,,,,,,,,,,,
8186,,,,,,,,,,,,,,
8187,,,,,,,,,,,,,,
8188,,,,,,,,,,,,,,
8189,,,,,,,,,,,,,,
8190,,,,,,,,,,,,,,
8191,,,,,,,,,,,,,,
8192,,,,,,,,,,,,,,
8193,,,,,,,,,,,,,,
8194,,,,,,,,,,,,,,
8195,,,,,,,,,,,,,,
8196,,,,,,,,,,,,,,
8197,,,,,,,,,,,,,,
8198,28,46.9,,,,,,,,,,,,
8199,,,,,,,,,,,,,,
8200,,,,,,,,,,,,,,
8201,,,,,,,,,,,,,,
8202,,,,,,,,,,,,,,
8203,,,,,,,,,,,,,,
8204,,,,,,,,,,,,,,
8205,,,,,,,,,,,,,,
8206,0.38,,,,,,,,,,,,,
8207,0.38,6.9,7.8999,12,23.4,51,,,,,,,,
8208,18.99,52.5,,,,,,,,,,,,
8209,4.5,,,,,,,,,,,,,
8210,0.42,0.3,1.19,3.99,42.88,,,,,,,,,
8211,12.11,,,,,,,,,,,,,
8212,0.45,0.385,,,,,,,,,,,,
8213,0.38,0.5868406834,0.94,,,,,,,,,,,
8214,7.15,15.5,41,,,,,,,,,,,
8215,17,,,,,,,,,,,,,
8216,47,,,,,,,,,,,,,
8217,14.99,20,20,31,,,,,,,,,,
8218,0.35,,,,,,,,,,,,,
8219,,,,,,,,,,,,,,
8220,4.5,5.99,,,,,,,,,,,,
8221,3.9,,,,,,,,,,,,,
8222,8.8222,,,,,,,,,,,,,
8223,0.44,2.25,,,,,,,,,,,,
8224,6,21,,,,,,,,,,,,
8225,0.75,,,,,,,,,,,,,
8226,11.01,16.9999,,,,,,,,,,,,
8227,1.95,2.29,2.85,,,,,,,,,,,
8228,1.2,3.2,3,15.8,17.799,,,,,,,,,
8229,0.88,0.86,1.63,14,42,,,,,,,,,
8230,0.99,,,,,,,,,,,,,
8231,0.99,3.5,3.8,,,,,,,,,,,
8232,1.25,1.29,2.565,3.38,6,14.85766129,39.74,,,,,,,
8233,1.45,,,,,,,,,,,,,
8234,1.15,,,,,,,,,,,,,
8235,7.25,,,,,,,,,,,,,
8236,1.75,,,,,,,,,,,,,
8237,1.2,,,,,,,,,,,,,
8238,0.69,,,,,,,,,,,,,
8239,3.4,,,,,,,,,,,,,
8240,,,,,,,,,,,,,,
8241,1.2,5.4,7.8,14.98,41,,,,,,,,,
8242,1.55,3.5,29.88,55,,,,,,,,,,
8243,1.15,,,,,,,,,,,,,
8244,3.5,,,,,,,,,,,,,
8245,1.35,,,,,,,,,,,,,
8246,1.25,30,,,,,,,,,,,,
8247,2,4.99,8.25,,,,,,,,,,,
8248,0.969,,,,,,,,,,,,,
8249,0.32,,,,,,,,,,,,,
8250,4.98,5.5,6.24,12.99,42.69,,,,,,,,,
8251,0.49,0.9999,2.5,4.5,4.35,9.9,,,,,,,,
8252,0.414,0.42,2.88,,,,,,,,,,,
8253,2.05,2.499,2.5,4.9999,,,,,,,,,,
8254,0.426,0.7,1.5,1.75,,,,,,,,,,
8255,0.15,2,,,,,,,,,,,,
8256,,,,,,,,,,,,,,
8257,8.913962955,9.999,21.5,,,,,,,,,,,
8258,0.075,4.1,3.91,,,,,,,,,,,
8259,0.5,9.095625,32.5,,,,,,,,,,,
8260,0.35,,,,,,,,,,,,,
8261,0.23,0.3,1.01,1.627,2.95,31.51,,,,,,,,
8262,0.69,21,25,0,,,,,,,,,,
8263,1.7,2.3,3.5,3.7,,,,,,,,,,
8264,2.405,3.45,,,,,,,,,,,,
8265,24.9,53,,,,,,,,,,,,
8266,3.4,48,,,,,,,,,,,,
8267,4.989,6.81,7.879,14.99,14.99,13,13.79,39.5,,,,,,
8268,4.36,47.69,,,,,,,,,,,,
8269,4.989,8,15.89,,,,,,,,,,,
8270,2.2,,,,,,,,,,,,,
8271,2.2,2.45,2.9876,,,,,,,,,,,
8272,0.1899,1.85,,,,,,,,,,,,
8273,4.149,,,,,,,,,,,,,
8274,,,,,,,,,,,,,,
8275,1.2288,2,5.2,11,,,,,,,,,,
8276,3.45,4,35,39,,,,,,,,,,
8277,2.1,2.25,3.45,3.8,6.599215879,6.6,32.5,37,,,,,,
8278,21.84079968,,,,,,,,,,,,,
8279,2,,,,,,,,,,,,,
8280,0.64,2.25,5.57,,,,,,,,,,,
8281,,,,,,,,,,,,,,
8282,,,,,,,,,,,,,,
8283,2.1,4.7,,,,,,,,,,,,
8284,0.7499,,,,,,,,,,,,,
8285,2.1,,,,,,,,,,,,,
8286,4.99,0.0042,,,,,,,,,,,,
8287,18,,,,,,,,,,,,,
8288,,,,,,,,,,,,,,
8289,,,,,,,,,,,,,,
8290,,,,,,,,,,,,,,
8291,,,,,,,,,,,,,,
8292,,,,,,,,,,,,,,
8293,1.649,2.9999,2.66,3.22,3.9,,,,,,,,,
8294,0.15,0.52,,,,,,,,,,,,
8295,2.99,79.79,149.8,,,,,,,,,,,
8296,0.8,0.8986,2.07,,,,,,,,,,,
8297,0.985,1,,,,,,,,,,,,
8298,0.18,1.45,1.49,1.5,,,,,,,,,,
8299,0.49,,,,,,,,,,,,,
8300,,,,,,,,,,,,,,
8301,0.65,0.275,0.38,0.38,0.46,1.2,2.3,44,46.8,,,,,
8302,0.5,,,,,,,,,,,,,
8303,,,,,,,,,,,,,,
8304,5.5,6.88,,,,,,,,,,,,
8305,,,,,,,,,,,,,,
8306,,,,,,,,,,,,,,
8307,0.5,0.6,0.45,0.66,,,,,,,,,,
8308,,,,,,,,,,,,,,
8309,36,,,,,,,,,,,,,
8310,0.99,3.8,6.18,39.8,,,,,,,,,,
8311,38,,,,,,,,,,,,,
8312,,,,,,,,,,,,,,
8313,0.55,3.15,3.65,5.4,9.25,9.99,,,,,,,,
8314,,,,,,,,,,,,,,
8315,,,,,,,,,,,,,,
8316,,,,,,,,,,,,,,
8317,0.55,,,,,,,,,,,,,
8318,,,,,,,,,,,,,,
8319,0.59,1.41,19.777,33.051,39.75,,,,,,,,,
8320,5.9,,,,,,,,,,,,,
8321,0.55,1.55,7.888,8.3883,15,21,37,39,,,,,,
8322,14,,,,,,,,,,,,,
8323,5.9,,,,,,,,,,,,,
8324,6.9,6.9,14,,,,,,,,,,,
8325,2.22,3.1,14.8,15,24.49,29,37.69,38.01,40.47596,,,,,
8326,,,,,,,,,,,,,,
8327,,,,,,,,,,,,,,
8328,4,4.3,5.36,5.65,7.25,13,37,,,,,,,
8329,0.51,2.95,61.69,44.5,,,,,,,,,,
8330,8.5,15.78,,,,,,,,,,,,
8331,,,,,,,,,,,,,,
8332,7.77,,,,,,,,,,,,,
8333,,,,,,,,,,,,,,
8334,2.25,3.3,,,,,,,,,,,,
8335,7.7,13.25,,,,,,,,,,,,
8336,5.7,6.52,,,,,,,,,,,,
8337,13.88,,,,,,,,,,,,,
8338,1,,,,,,,,,,,,,
8339,6.9,,,,,,,,,,,,,
8340,,,,,,,,,,,,,,
8341,0.51,,,,,,,,,,,,,
8342,0.99,,,,,,,,,,,,,
8343,0.989,1.73,23.9,,,,,,,,,,,
8344,0.299,0.5,0.48,,,,,,,,,,,
8345,0.299,,,,,,,,,,,,,
8346,0.499,0.66,,,,,,,,,,,,
8347,0.299,,,,,,,,,,,,,
8348,0.399,,,,,,,,,,,,,
8349,0.49,,,,,,,,,,,,,
8350,0.99,,,,,,,,,,,,,
8351,0.998,55,,,,,,,,,,,,
8352,3.2,,,,,,,,,,,,,
8353,,,,,,,,,,,,,,
8354,0.4,0.62,1.7,1.79,3.25,4.5,2.5,50,33.42,,,,,
8355,0.4,1,,,,,,,,,,,,
8356,,,,,,,,,,,,,,
8357,0.27,0.3749251026,0.39,2.1,,,,,,,,,,
8358,2.8,3.5,3.2,7.9,10,17.85,,,,,,,,
8359,0.16,,,,,,,,,,,,,
8360,0.16,0.31,,,,,,,,,,,,
8361,0.95,8,,,,,,,,,,,,
8362,0.75,57.69,,,,,,,,,,,,
8363,2.5,,,,,,,,,,,,,
8364,0.36,,,,,,,,,,,,,
8365,,,,,,,,,,,,,,
8366,20,39.5,,,,,,,,,,,,
8367,1,4.95,6.2,55.33,41.8,,,,,,,,,
8368,0.4,0.5,3,,,,,,,,,,,
8369,0.58,,,,,,,,,,,,,
8370,1.5,5,,,,,,,,,,,,
8371,0.65,0.85,1.77,1.877,4,3.4,4.1,,,,,,,
8372,1.2,,,,,,,,,,,,,
8373,1.5,,,,,,,,,,,,,
8374,0.8,0.98,1.7,2.299,,,,,,,,,,
8375,1.75,2.25,2.8996,5,,,,,,,,,,
8376,0.55,0.54,0.47,,,,,,,,,,,
8377,1.5,3.5,4,,,,,,,,,,,
8378,0.8,1.98,5.98,5.5,,,,,,,,,,
8379,2,5,,,,,,,,,,,,
8380,0.5,2.24,,,,,,,,,,,,
8381,0.5,39.49,,,,,,,,,,,,
8382,8,,,,,,,,,,,,,
8383,0.65,0.45,1.9,2.2,6.2,,,,,,,,,
8384,0.4,0.48,,,,,,,,,,,,
8385,0.65,,,,,,,,,,,,,
8386,2.22,45,,,,,,,,,,,,
8387,0.24,,,,,,,,,,,,,
8388,8.8,,,,,,,,,,,,,
8389,9.1,11,31,36.75,47.5,52.5,,,,,,,,
8390,8.5,9.62,,,,,,,,,,,,
8391,9.99,77,,,,,,,,,,,,
8392,3.85,,,,,,,,,,,,,
8393,,,,,,,,,,,,,,
8394,10,,,,,,,,,,,,,
