0,0.01
6679,25.149,39.5
6680,27.969,0.21
6681,25.149,43.0
6682,25.149,0.5
6683,22.6341,7.789
6684,29.719
6685,25.90347
6686,27.969,38.5
6687,27.969,0.31
6688,25.149,4.99
6689,25.149,0.885
6690,29.719,66.6
6691,27.969,3.9
6692,27.969,30.99
6693,27.969,0.666
6694,25.90347
6695,22.6341,39.9
6696,25.90347,188.8888
6697,27.969,45.95
6698,27.969,2.0
6699,25.90347,4.1
6700,20.1192,0.246
6701,25.149,55.0
6702,27.969,0.45
6703,27.969,6.0
6704,25.149
6705,20.1192,3.08
6706,25.90347,68.88
6707,29.719,0.2
6708,25.149,1.8
6709,25.90347,0.75
6710,25.149,2.0
6711,22.6341,9.75
6712,25.149,1.1116
6713,25.149,0.25
6714,25.149,15.5
6715,22.6341,0.3
6716,25.149,0.4
6717,22.6341,0.2
6718,25.149,42.69
6719,25.90347,15.0
6720,27.969,5.99
6721,25.149,0.52
6722,25.41,0.25
6723,25.90347,7.5
6724,27.969,1.0
6725,22.6341,3.4
6726,25.149,40.5
6727,25.149,54.5
6728,25.149
6729,25.149,4.4
6730,25.149,1.0
6731,25.149,0.54
6732,29.719,0.11
6733,22.6351,2.68
6734,25.90347,11.0
6735,25.41,0.4
6736,25.149,2.5
6737,25.149,44.99
6738,25.149
6739,25.149
6740,25.90347,185.0
6741,25.41,1.6
6742,25.41,8.88
6743,29.719,0.88
6744,27.969,14.842
6745,22.6341,0.0
6746,25.149,43.5
6747,20.1192,0.69
6748,27.969,5.8
6749,25.149,0.48
6750,25.149,0.4
6751,25.149
6752,27.969,3.0218086572925285
6753,25.149,0.48
6754,27.969,53.9
6755,27.969,7.0
6756,25.149
6757,25.149,20.0
6758,25.149,0.1
6759,27.969,0.1
6760,27.969,1.6233
6761,29.219,0.549
6762,20.1192,32.0
6763,33.0,21.95
6764,29.219,40.0
6765,29.219,0.555
6766,25.149,0.33
6767,25.149,0.3
6768,25.149,0.79
6769,25.149,0.28
6770,25.149,0.525
6771,25.149,0.335
6772,27.969,0.399
6773,22.6341,35.0
6774,25.149,0.398
6775,25.149,77.0
6776,25.41,12.0
6777,25.149,9.0
6778,27.969,18.5
6779,27.969,7.1
6780,25.149
6781,27.969,14.0
6782,27.969,15.5
6783,22.6341,3.66
6784,27.969,7.1
6785,20.1192,34.98
6786,27.969
6787,27.969,38.88
6788,25.149
6789,25.149
6790,25.149,4.879
6791,25.15,37.77
6792,22.6341,7.3
6793,27.969
6794,25.149,13.73
6795,27.969,43.8
6796,29.719,1.9
6797,27.969,9.49
6798,22.6341,0.3099
6799,25.90347,7.25
6800,25.149
6801,27.969,3.0
6802,25.149
6803,27.969
6804,25.149
6805,25.90347
6806,25.41
6807,25.149,54.0
6808,25.149,13.5
6809,27.969,3.0
6810,25.149,1.0
6811,25.149,70.0
6812,27.969,7.1
6813,25.149,5.5
6814,25.149,1.5
6815,25.149,0.5
6816,25.149,43.969
6817,25.90347,68.96
6818,25.90347,0.9999
6819,25.149,10.0
6820,27.969,1.45
6821,27.969,0.42
6822,25.149,0.75
6823,25.149,0.2
6824,27.969,0.0
6825,25.149,9.9
6826,25.149,0.42
6827,25.149,9.7
6828,27.969,0.377
6829,27.969,1.55
6830,27.969,6.3
6831,27.969,3.1
6832,29.719,0.42
6833,23.89155,2.0
6834,27.969,0.4
6835,25.149,37.0
6836,25.149,15.0
6837,27.969,3.9
6838,25.149
6839,27.969,0.55
6840,25.149,0.26
6841,25.90347,8.0
6842,25.149,0.397
6843,25.149,38.0
6844,25.149,2.0
6845,25.149,0.475
6846,25.149,0.28
6847,27.969,32.0
6848,25.41,0.6
6849,25.90347,59.0
6850,25.149,3.3
6851,27.969,38.0
6852,22.6341,42.5
6853,25.41,11.5
6854,27.969,46.0
6855,25.149,0.5
6856,25.149,0.5
6857,25.149,1.0
6858,25.149,4.99
6859,27.969,0.47
6860,25.90347,0.75
6861,25.41,26.5
6862,27.969,45.0
6863,25.149,40.0
6864,25.149,8.75
6865,25.149
6866,25.41,33.0
6867,25.149,6.49
6868,27.969,40.0
6869,20.1192,12.0
6870,29.719,0.25
6871,25.149,0.299
6872,25.149,8.08
6873,25.41,0.25
6874,27.969,1.97
6875,25.149
6876,25.149,0.88
6877,27.969,36.25
6878,25.149,36.0
6879,25.149,9.99
6880,27.969,43.2
6881,25.149,20.0
6882,25.149,38.0
6883,25.149,3.0
6884,27.969,1.5
6885,27.969,0.21
6886,25.149,0.24
6887,25.149,0.39
6888,25.149,28.0
6889,27.969,0.27
6890,25.149,5.0
6891,27.969,1.05
6892,25.149,5.55
6893,25.149,0.299
6894,27.969,0.49
6895,25.149,5.75
6896,25.149,47.0
6897,25.41,15.45
6898,25.149,0.39
6899,25.149,0.275
6900,27.969,19.7
6901,25.149,0.49
6902,27.969,14.069
6903,25.90347,37.0
6904,25.149,12.23
6905,25.149,10.0
6906,25.149,48.0
6907,25.90347,4.5
6908,29.719,18.5
6909,25.149,34.8
6910,25.149
6911,27.969,0.41
6912,25.149,2.111
6913,22.6341,5.0
6914,25.149,42.0
6915,25.149,44.69
6916,85.0,7.0
6917,29.219,0.27
6918,88.88,55.0
6919,25.41,0.3799
6920,27.969,0.27
6921,25.149,25.0
6922,22.51,4.5
6923,27.969,12.2
6924,25.41,40.7
6925,25.149,1.6
6926,25.149,0.45
6927,22.6341,2.5
6928,25.149,85.0
6929,25.41,0.59
6930,27.969,0.75
6931,29.719,4.9
6932,29.719,49.0
6933,27.969
6934,27.969,33.33
6935,27.969,0.77
6936,25.149
6937,29.219
6938,25.15
6939,27.969,38.83
6940,25.149
6941,28.417,22.22
6942,27.969,0.54
6943,25.149,6.66
6944,25.149
6945,27.969,45.96
6946,25.149
6947,25.149
6948,25.149,7.0
6949,25.90347,7.0
6950,25.90347
6951,22.6341,18.88
6952,27.969,14.99
6953,25.90347
6954,25.149
6955,25.41,46.2626
6956,25.149,35.5
6957,25.149,1.8
6958,22.6341,41.75
6959,25.149,0.777
6960,25.149,0.56
6961,27.969,3.0
6962,29.719,0.8
6963,27.969,1.65
6964,25.149
6965,25.149,15.79
6966,25.149,0.49
6967,25.149,2.85
6968,25.149,0.63
6969,25.149,39.95
6970,25.41,0.42
6971,20.1192,48.98
6972,25.149,18.5
6973,27.969,2.49
6974,25.149
6975,25.149,38.88
6976,25.149,0.49
6977,25.149,49.99
6978,25.149,2.35
6979,25.41,0.49
6980,25.149,0.45
6981,27.969,4.25
6982,27.969,0.3666
6983,27.969,0.4599
6984,27.969,7.6
6985,27.969
6986,25.41,0.2
6987,25.90347
6988,25.149,1.7
6989,25.41,19.5
6990,25.41,15.2
6991,25.149,0.48
6992,25.41,25.25
6993,25.41,36.9
6994,27.969,1.99
6995,25.41,3.9
6996,25.149,42.99
6997,25.149,2.55
6998,22.6351
6999,25.41,3.5
7000,25.149,5.3
7001,25.41,1.19
7002,27.969,35.0
7003,22.6341,0.12
7004,25.149,0.5
7005,25.41,0.3799
7006,29.219,0.5
7007,25.149,45.0
7008,25.149,11.5
7009,25.149,19.0
7010,25.149,14.9
7011,25.41,7.35
7012,25.90347,4.195
7013,25.41,0.48
7014,27.969,0.35
7015,25.41,11.99
7016,25.41,4.8
7017,25.149,30.0
7018,25.90347,64.69
7019,20.1192,37.75
7020,22.6341,9.5
7021,25.41,0.97
7022,29.219,0.58
7023,25.41,6.7
7024,27.969,35.0
7025,25.149,12.5
7026,25.149,9.0
7027,25.149,6.16
7028,38.5,31.0
7029,25.149,4.2
7030,25.149,6.3
7031,27.969,17.85
7032,27.969,50.0
7033,25.149,5.49
7034,25.149,5.35
7035,25.149
7036,25.149,0.475
7037,29.219
7038,25.90347,1.09
7039,25.149
7040,0.01,32.5
7041,27.969
7042,22.6341,42.99
7043,20.1192,51.69
7044,27.969,0.49
7045,27.969,33.0
7046,20.1192,1.9999
7047,25.90347,1.0
7048,25.149,50.0
7049,27.969,7.0
7050,27.969
7051,27.969,3.6
7052,27.969,23.0
7053,25.149,40.0
7054,25.41
7055,25.41,38.69
7056,27.969,49.0
7057,27.969,34.69
7058,25.149
7059,22.51,18.5
7060,25.149,49.69
7061,25.41
7062,25.149,4.43
7063,25.149,5.95
7064,25.149,25.0
7065,27.969
7066,29.719
7067,20.1192,6.249
7068,25.149,46.0
7069,25.149,9.75
7070,25.149,5.3
7071,25.149
7072,25.149
7073,27.969,1.25
7074,25.149,1.2499
7075,29.219,1.5
7076,25.90347,1.0
7077,25.149,6.26
7078,25.149
7079,22.6341
7080,25.149,7.5
7081,29.219
7082,25.149
7083,22.6341
7084,25.41,28.5
7085,25.149
7086,27.969
7087,27.969
7088,25.149
7089,25.149,5.69
7090,25.90347,600.0
7091,25.149,24.0
7092,25.149
7093,27.969
7094,25.149
7095,25.149,19.0
7096,22.6341
7097,25.41,8.1
7098,27.969,0.3899
7099,25.149,4.67
7100,27.969,5.0
7101,25.90347,36.84
7102,20.1192,12.0
7103,25.90347,9.0
7104,25.149,75.0
7105,25.149,2.0
7106,25.149,4.2069
7107,25.149,0.82
7108,25.149,1.0
7109,25.149,45.0
7110,25.90347,38.0
7111,22.6341,48.88
7112,20.1192,41.98
7113,25.149,0.99
7114,25.149,14.5
7115,25.149,7.35
7116,27.969,0.195
7117,25.149,0.22
7118,25.90347,1.75
7119,25.149,12.0
7120,25.149,3.4
7121,29.219,0.49
7122,27.969,5.5
7123,29.219,3.69
7124,25.149,0.49
7125,25.90347,10.5
7126,25.149,0.3
7127,25.149
7128,27.969,3.3
7129,25.149,6.5
7130,25.90347,68.88
7131,25.149,48.0
7132,25.149,35.353
7133,25.149,50.0
7134,27.969,0.75
7135,25.41,0.74
7136,25.149,1.3
7137,27.969,0.5
7138,25.149,0.5
7139,22.6351,2.1
7140,25.90347,23.0
7141,27.969,1.68
7142,25.90347,3.0
7143,25.149,5.89
7144,25.149,1.24
7145,25.149,2.38
7146,28.719,34.0
7147,25.149,4.45
7148,25.149,13.9
7149,27.969,0.245
7150,29.719,35.0
7151,27.969,3.69
7152,25.149,24.5
7153,29.219,45.0
7154,27.969,3.95
7155,27.969,49.99
7156,25.149,5.9
7157,27.969,4.1
7158,25.41,1.0
7159,25.149,8.0
7160,29.219
7161,25.90347
7162,25.149,9.6
7163,22.6351
7164,22.6351,0.45
7165,27.969,2.7
7166,25.41,44.98
7167,27.969,4.5
7168,25.90347,2.2132513124118316
7169,25.149
7170,25.149,18.8888
7171,25.149,5.45
7172,25.149
7173,25.149,0.35031094193963436
7174,29.719
7175,20.1192,1.05
7176,27.969
7177,25.149
7178,25.41
7179,25.149
7180,27.969,7.24
7181,25.149,46.66
7182,25.149,3.0
7183,27.969
7184,25.41
7185,25.41
7186,27.969,0.34
7187,25.90347,2.0
7188,25.149,0.49
7189,27.969,35.0
7190,25.149,7.0
7191,25.149
7192,27.969
7193,27.969,7.99
7194,22.6341,3.5
7195,25.149,7.3
7196,27.969,3.5
7197,25.41,6.5
7198,25.90347
7199,27.969,1.499
7200,25.149,0.899
7201,22.6341,7.0
7202,25.149,4.5
7203,125.0,47.9
7204,25.149,2.99
7205,27.969,29.0
7206,27.969,0.95
7207,25.41,1.6
7208,25.149,7.99
7209,27.969,0.3875
7210,27.969,0.999
7211,27.969,8.5
7212,25.149,0.189
7213,27.969,21.89
7214,25.149,44.0
7215,22.6351,0.4
7216,25.149,0.49
7217,29.219,0.359
7218,22.6341,4.75
7219,25.149,0.275
7220,25.149,7.5
7221,27.969,1.79
7222,25.149,22.5
7223,22.6341,0.97
7224,25.41,50.0
7225,27.969,1.1
7226,25.149,1.2
7227,25.90347,42.0
7228,25.90347
7229,25.41,6.35
7230,25.149,6.8
7231,20.1192,1.7
7232,25.149,7.0
7233,25.149,1.0
7234,22.51,1.722
7235,27.969,0.55
7236,22.6351,1.0
7237,25.41,37.77
7238,22.6341,31.69
7239,27.969,43.7
7240,29.719,10.0
7241,25.149,18.49
7242,25.41
7243,25.149,88.0
7244,25.41
7245,27.969,0.89
7246,25.149,100.0
7247,22.6341,29.888
7248,25.149,8.777
7249,25.149,1.25
7250,27.969,38.7777
7251,27.969,28.0
7252,25.149,7.5
7253,25.90347
7254,25.149,48.0
7255,27.969,35.1
7256,25.149,21.1
7257,25.41,11.0
7258,20.1192,19.99
7259,25.149,40.0
7260,25.41,6.66
7261,27.969,0.33
7262,27.969,16.1
7263,25.90347,4.75
7264,27.969,0.74
7265,25.41,49.0
7266,29.219,15.0
7267,25.149,39.88
7268,25.149,2.974
7269,25.149,54.0
7270,27.969,0.31
7271,25.149,6.1
7272,25.149,11.8
7273,25.149,0.4
7274,25.41,47.0
7275,29.719,0.88
7276,25.149,0.27
7277,25.41,0.48
7278,20.1192,8.88
7279,25.149,7.657488741997847
7280,27.969
7281,27.969
7282,40.069,6.9
7283,25.41,0.375
7284,25.41,58.0
7285,25.149,0.3
7286,28.719,2.0
7287,20.1192
7288,25.149,0.24
7289,25.149,0.39
7290,29.719,16.19
7291,27.969,33.0
7292,27.969,48.4
7293,25.149,0.6
7294,25.149,1.979
7295,25.41,1.74
7296,27.969,2.98
7297,25.41
7298,25.149,60.01
7299,25.149,30.0
7300,25.149,0.7
7301,22.6341,24.0
7302,27.969
7303,25.149,4.5
7304,25.90347
7305,20.1192,35.9
7306,25.149,1.5
7307,27.969,1.79
7308,20.1192,34.96
7309,25.149,3.8
7310,27.969
7311,29.219,6.9
7312,25.149,1.849
7313,22.6341,4.9
7314,25.149,0.8236082709841942
7315,25.41,42.69
7316,25.41,8.0
7317,25.41
7318,22.6341,0.1499
7319,25.149,39.99
7320,25.149,37.0
7321,25.149
7322,27.969,0.18
7323,25.41,41.999
7324,29.219
7325,25.149,1.95
7326,28.719,40.0
7327,25.41,28.69
7328,25.41,0.8
7329,29.219,3.6
7330,20.1192,0.25
7331,28.719,4.28
7332,28.419,1.99
7333,25.149,8.42
7334,40.069,10.0
7335,27.969,38.0
7336,27.969,6.59
7337,25.41,20.0
7338,25.41,10.0
7339,27.969
7340,27.969,8.3
7341,30.269
7342,25.15,0.12
7343,29.219,9.0
7344,25.41,1.0
7345,40.069,210.0
7346,36.569,16.0
7347,29.719,57.5
7348,27.969,35.31
7349,25.41,4.2
7350,25.41,5.5
7351,29.219,37.0
7352,36.569
7353,25.41,5.2
7354,29.219,45.0
7355,28.719,47.0
7356,30.619,9.0
7357,25.149,40.4
7358,27.969,40.69
7359,36.569,58.88
7360,30.619,7.1
7361,29.219,2.7999
7362,28.719
7363,25.41
7364,27.969,0.38
7365,36.569,46.0
7366,27.969,19.4
7367,25.41,23.99
7368,28.419,20.0
7369,25.41,0.32
7370,27.969,48.0
7371,29.219,50.0
7372,29.219,5.8
7373,22.6341,38.0
7374,27.969,19.99
7375,29.219,9.25
7376,25.41,3.99
7377,25.149,2.4
7378,27.969,26.5
7379,25.41,55.0
7380,22.6341,0.38
7381,25.41
7382,27.969,0.34
7383,27.969,10.0
7384,40.069,5.421
7385,27.969,13.88
7386,25.41,0.75
7387,27.969,50.0
7388,27.969,44.44
7389,29.219,3.15
7390,27.969,0.4
7391,29.219,7.75
7392,40.069,116.0
7393,29.719,9.99
7394,25.149,20.0
7395,20.1192,0.75
7396,25.149,23.0
7397,27.969,6.5
7398,25.90347,6.1
7399,25.41,45.0
7400,25.149,15.3
7401,25.149,0.7
7402,25.90347,70.0
7403,25.90347,85.0
7404,27.969,8.4
7405,25.149,0.85
7406,27.969,1.9
7407,27.969,0.25
7408,27.969,6.28
7409,27.969,62.0
7410,27.969,27.0
7411,27.969,5.0
7412,27.969,14.5
7413,25.149,1.4849
7414,25.90347,7.6
7415,27.969,7.77
7416,25.41,0.35
7417,27.969,0.5
7418,25.41,4.987
7419,27.969,0.49
7420,25.149
7421,25.149,55.69
7422,27.969,0.35
7423,25.90347,0.62
7424,27.969,3.4
7425,25.149,4.79
7426,27.969,8.37
7427,25.90347
7428,27.969
7429,25.41
7430,25.41,0.275
7431,25.149
7432,25.149,1.0
7433,25.41,15.0
7434,22.6341,1.9
7435,25.41,5.5
7436,29.719,0.12
7437,29.719,55.0
7438,25.41,15.0
7439,25.149
7440,27.969,35.48
7441,25.90347,1.0
7442,25.41,35.9
7443,25.90347,6.5
7444,25.149,50.7777
7445,22.6341,7.2
7446,25.90347,2.8
7447,25.149,6.99
7448,25.41,23.0
7449,25.41,20.0
7450,25.90347,1.7
7451,25.149
7452,25.41,13.33
7453,25.149,29.8
7454,25.149,3.0
7455,27.969,2.0
7456,25.41,58.0
7457,120.0
7458,27.969,0.97
7459,25.90347,1.0
7460,25.149,1.2
7461,29.219,1.49
7462,25.149,0.85
7463,25.149
7464,25.149
7465,27.969
7466,29.719,2.0
7467,25.90347
7468,27.969
7469,25.149
7470,25.41,0.4
7471,25.149,0.44
7472,25.149,8.0
7473,40.0,13.9
7474,25.90347
7475,29.219,2.5
7476,25.149,1.5
7477,25.149
7478,25.90347
7479,25.41
7480,25.41
7481,22.6351,0.373
7482,25.41
7483,20.1192,50.0
7484,22.6341,1.2488
7485,25.41
7486,25.149
7487,27.969,0.85
7488,25.149,55.0
7489,25.90347,7.7777
7490,25.90347
7491,27.969,1.75
7492,27.969,3.138
7493,27.969,1.5333
7494,25.41,3.75
7495,25.90347
7496,25.41,7.3
7497,25.149
7498,25.149,0.35
7499,22.6341,34.96
7500,22.6341,37.5
7501,25.90347
7502,27.969
7503,27.969,44.0
7504,25.149,50.0
7505,27.969,26.9
7506,25.41
7507,25.90347
7508,25.149
7509,20.1192,0.499
7510,25.41,5.55
7511,25.149,7.05
7512,25.149,0.32
7513,25.149,7.513
7514,25.149,2.975
7515,25.149,0.7
7516,25.149,2.2222
7517,25.149,1.69
7518,25.41
7519,25.149
7520,27.969
7521,20.1192,0.61
7522,27.969,35.0
7523,25.149,0.99
7524,25.149,1.87
7525,25.149,0.34
7526,22.51,0.2388
7527,25.90347,5.5
7528,25.41,41.0
7529,25.149
7530,27.969,0.0
7531,25.149,2.89
7532,25.41,3.3
7533,27.969,1.6
7534,25.149,27.0
7535,27.969,1.0999
7536,25.41,4.088122077573356
7537,27.969,40.99
7538,25.41
7539,20.1192
7540,27.969
7541,25.149,3.75
7542,27.969,4.4999
7543,27.969,26.0
7544,22.6341,15.85
7545,25.41,44.0
7546,25.149,0.555
7547,22.6341,0.449
7548,25.149,42.0
7549,25.149,0.366
7550,27.969,0.35
7551,25.149,0.299
7552,27.969,0.36
7553,25.90347,1.4
7554,27.969,0.28
7555,27.969,37.0
7556,25.41,36.88
7557,27.969,43.7
7558,25.41,5.3
7559,25.90347,52.5
7560,22.6341,0.4999
7561,27.969,4.38
7562,25.149,0.35
7563,25.149
7564,25.149,6.959
7565,25.90347
7566,25.41,0.99
7567,22.51,4.19
7568,20.1192,46.69
7569,25.149,0.5
7570,27.969,4.95
7571,27.969,45.0
7572,27.969,48.0
7573,25.149,0.7
7574,25.149,43.9
7575,25.149,0.65
7576,25.41
7577,25.41,19.5
7578,25.149,3.6
7579,29.719
7580,27.969,6.689374464438732
7581,25.90347
7582,25.149
7583,25.149,0.385
7584,29.719,1.15
7585,27.969,0.41
7586,25.149
7587,25.149
7588,25.149
7589,25.90347,75.0
7590,25.149
7591,25.90347,87.5
7592,25.90347,0.6
7593,27.969,0.3
7594,25.149,3.98
7595,25.149,0.4
7596,27.969,6.57
7597,25.149,28.777
7598,29.219,38.0
7599,27.969,40.5
7600,27.969,14.75
7601,27.969,1.0
7602,25.90347
7603,27.969,31.95
7604,29.719,50.0
7605,25.149,0.65
7606,25.149
7607,41.9,39.29
7608,27.969
7609,25.90347
7610,25.90347
7611,25.15
7612,25.149
7613,25.149,7.2
7614,29.219
7615,25.149,40.0
7616,25.41
7617,27.969,0.5
7618,27.969,15.0
7619,25.149,0.65
7620,25.149,0.73
7621,22.6341,15.0
7622,27.969,0.41815668085647123
7623,25.149,6.398698755532896
7624,25.149
7625,27.969,4.29
7626,25.149,4.4444
7627,27.969
7628,27.969,0.3888
7629,25.149
7630,27.969,6.2
7631,25.149,39.88
7632,27.969,45.0
7633,27.969,0.3988
7634,29.219,51.0
7635,25.41,1.7
7636,25.149,0.8888
7637,27.969,2.4812806133861973
7638,27.969,2.25
7639,25.149
7640,25.149
7641,25.149,11.0
7642,27.969,8.99
7643,25.149,0.2
7644,27.969,6.99
7645,25.149,2.25
7646,25.149,1.55
7647,25.90347,3.0
7648,25.149
7649,25.149
7650,25.15,1.9
7651,25.149,0.5499
7652,25.41,0.969
7653,25.90347,20.0
7654,25.41,8.69
7655,22.6341,1.9
7656,27.969,3.33
7657,25.90347,7.9
7658,25.90347,78.0
7659,27.969,0.39
7660,25.149,0.39
7661,25.90347,1.5
7662,27.969,0.26
7663,27.969,6.7
7664,25.41,6.45
7665,25.149,19.55
7666,27.969,0.64
7667,27.969,0.3899
7668,22.6351,0.5
7669,25.149,0.69
7670,22.6341,2.4
7671,20.1192,40.0
7672,25.149,44.0
7673,27.969,22.9
7674,27.969,43.79
7675,22.6341,32.799
7676,25.149,1.0
7677,27.969,19.0
7678,25.41
7679,25.149
7680,27.969,1.8
7681,25.90347
7682,25.149,52.1
7683,25.149
7684,25.149,9.49
7685,25.149,46.0
7686,29.719
7687,27.969,0.49
7688,25.41,42.0
7689,25.149,39.0
7690,25.149,49.0
7691,25.149,55.0
7692,27.969,5.5
7693,25.41,29.97
7694,25.149,0.4299
7695,27.969,0.45
7696,27.969,0.5
7697,25.149,0.5
7698,25.90347,2.4
7699,27.969,0.39
7700,27.969,7.76
7701,20.1192,0.52
7702,22.6351,0.3999
7703,25.149,44.0
7704,25.149,8.2
7705,25.149,1.09
7706,27.969
7707,25.149
7708,22.51
7709,27.969
7710,25.90347
7711,22.6341
7712,25.90347
7713,27.969
7714,25.41
7715,25.149
7716,29.219
7717,22.6341,6.399
7718,29.719
7719,25.149,42.0
7720,22.51,54.5
7721,29.219,10.9
7722,25.149
7723,27.969,7.0
7724,25.90347
7725,25.149
7726,20.1192,5.7
7727,25.149,22.0
7728,25.90347
7729,25.149,40.0
7730,25.149
7731,25.149,50.0
7732,27.969,27.8
7733,27.969,7.0
7734,120.0
7735,27.969,6.8
7736,25.149,1.19
7737,25.149,0.4999
7738,29.719,0.4
7739,25.149,1.49
7740,25.41,4.99
7741,25.90347,2.69
7742,25.149,6.0
7743,25.149,16.6284
7744,29.719,27.5
7745,27.969,5.6
7746,25.149,0.8
7747,25.149,33.0
7748,20.1192,0.25
7749,27.969,1.94
7750,27.969,2.15
7751,22.6341,24.279
7752,20.1192,6.8
7753,25.149,8.888
7754,25.90347
7755,25.149,4.44
7756,25.149
7757,25.149,6.0
7758,25.149
7759,25.149,42.0
7760,25.90347,15.0
7761,20.1192
7762,44.44,16.25
7763,25.149,49.99
7764,25.149,8.0
7765,25.149,1.9999
7766,25.41,3.14
7767,25.149,8.99
7768,25.149,41.9
7769,27.969,42.9
7770,25.149,0.15
7771,27.969,0.4666
7772,29.219
7773,25.41,43.99
7774,27.969
7775,27.969
7776,27.969
7777,25.41
7778,25.149
7779,25.149,26.0
7780,25.41
7781,25.149,38.5
7782,20.1192
7783,25.90347
7784,25.149
7785,27.969
7786,29.719
7787,25.90347
7788,20.1192
7789,29.719
7790,27.969
7791,25.149
7792,25.149,2.4
7793,25.149,0.53
7794,25.41,0.5670844717532662
7795,25.149,3.9
7796,25.90347
7797,20.1192,0.41
7798,25.41,0.41
7799,25.149
7800,25.149
7801,25.149,59.5
7802,25.149,0.88
7803,25.41,38.45
7804,27.969,0.49
7805,25.41
7806,27.969
7807,25.90347,6.0
7808,25.90347,56.0
7809,29.719,48.0
7810,27.969
7811,27.969,0.49
7812,27.969,0.525
7813,25.149,3.5
7814,25.149,0.75
7815,27.969,3.144
7816,27.969,41.99
7817,25.41,2.4
7818,25.149
7819,27.969
7820,25.90347
7821,25.149
7822,25.149
7823,27.969,64.0
7824,25.41
7825,25.90347
7826,22.6341
7827,25.41,8.794
7828,25.41
7829,25.149
7830,25.149
7831,27.969
7832,27.969
7833,27.969
7834,25.149
7835,25.149
7836,27.969
7837,20.1192
7838,25.149,0.798
7839,29.719,1.88
7840,25.149,1.9499
7841,25.149,3.7
7842,27.969,5.89
7843,25.149,0.9867
7844,25.149,1.1
7845,25.149,36.66
7846,25.149,1.92
7847,25.41,25.0
7848,25.149,1.4
7849,25.149,0.545
7850,25.41,5.55
7851,22.6351,35.52
7852,25.90347,0.9
7853,27.969,6.291
7854,25.149,61.6
7855,25.149,0.489
7856,25.149,0.0
7857,27.969,0.456
7858,25.149,0.6999
7859,23.89155,3.5
7860,25.149
7861,25.149,1.4501850081711942
7862,25.149,14.98
7863,25.41,17.2725
7864,25.149,0.3
7865,27.969,1.62
7866,25.149
7867,22.6341,47.0
7868,25.149,0.25
7869,25.15,5.0
7870,27.969
7871,25.149,40.0
7872,25.149,48.0
7873,22.6341,50.0
7874,27.969,0.666
7875,27.969,0.325
7876,25.149,15.0
7877,25.90347,50.0
7878,27.969,1.0
7879,25.149,0.75
7880,29.219,1.027
7881,27.969,0.279
7882,25.41,32.0
7883,25.149,45.0
7884,25.149,0.5555
7885,25.149,15.0
7886,25.149,0.2
7887,25.149,0.6
7888,27.969,39.8
7889,27.969,1.489
7890,27.969,31.0
7891,40.069
7892,28.419,0.26
7893,40.069,0.37
7894,27.969
7895,27.969,7.2
7896,29.219,7.9
7897,36.569,57.895
7898,27.969,70.0
7899,25.149,34.0
7900,40.069,9.0
7901,30.269,2.5
7902,30.619
7903,29.219,2.7
7904,25.149,18.0
7905,29.219,27.0
7906,28.719,5.0
7907,29.219,42.0
7908,27.969,0.33
7909,27.969,4.2069
7910,25.149,60.0
7911,30.619,0.64
7912,29.219
7913,36.569
7914,40.0,39.68
7915,28.719
7916,29.719,31.0
7917,29.219,0.777
7918,29.219
7919,29.219,37.99
7920,30.619,5.0
7921,36.569
7922,27.969
7923,29.719,0.53
7924,29.219
7925,25.149,0.62
7926,29.219
7927,36.569,38.25
7928,27.969,3.7727
7929,28.719
7930,28.719,0.52
7931,40.069
7932,27.969
7933,27.969,49.9
7934,29.219,49.0
7935,29.219,38.5
7936,29.719,0.49
7937,29.719,0.8
7938,27.969
7939,40.069
7940,40.069
7941,20.1192
7942,27.969,34.98
7943,36.569,3.7
7944,29.219,46.0
7945,29.219,0.88
7946,27.969,0.377
7947,30.619,23.0
7948,25.41,5.3
7949,28.719,4.25
7950,22.6341,13.5375
7951,27.969,0.48
7952,27.969,0.47
7953,29.219,64.0
7954,27.969,15.95
7955,29.219,3.5
7956,27.969,0.3
7957,25.149,34.0
7958,27.969,0.6999
7959,20.1192,41.3
7960,25.41,20.0
7961,29.219,44.0
7962,27.969,4.0
7963,27.969,0.325
7964,25.90347,1.0
7965,22.51,0.9199
7966,25.90347,11.69
7967,25.149,1.45
7968,25.90347,3.2
7969,25.149,1.0
7970,25.90347
7971,27.969,0.24
7972,25.90347,4.0
7973,25.41,52.0
7974,25.41
7975,25.90347
7976,25.149
7977,27.969,49.89
7978,25.149
7979,25.149,10.0
7980,22.51,52.0
7981,25.149,6.0
7982,25.90347,37.4
7983,25.149,7.77
7984,25.149,20.0
7985,25.90347,25.0
7986,20.1192,40.0
7987,25.149,3.0
7988,27.969,0.6
7989,25.149,0.2999
7990,25.149,55.0
7991,25.149,3.0
7992,27.969,14.79
7993,29.719,0.83
7994,25.149
7995,27.969,0.325
7996,29.719,7.99
7997,25.149,59.0
7998,20.1192,1.7
7999,27.969,5.0
8000,25.90347,0.75
8001,25.149,30.0
8002,25.41,0.3
8003,25.149,6.0
8004,27.969,36.9
8005,25.149,1.28
8006,25.149,49.0
8007,27.969,0.123
8008,22.6341,2.65
8009,25.41
8010,27.969
8011,25.149,1.5
8012,25.149
8013,27.969
8014,25.90347,65.0
8015,25.41,0.99
8016,25.149,39.0
